                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    840,                0.55736,                0.27587,                0.77792,                0.99148,                0.98641,                0.99164,                0.80768,                0.94028,                0.39691,                0.79756,             0.00028237,             0.00028237,             0.00028237
                    841,                0.58653,                0.28313,                0.77569,                 0.9904,                0.98395,                0.99126,                0.80539,                0.94966,                0.39989,                0.79806,             0.00028072,             0.00028072,             0.00028072
                    842,                0.57847,                0.28349,                0.77681,                0.99079,                0.98406,                0.99154,                0.80232,                0.95447,                0.39835,                0.79819,             0.00027907,             0.00027907,             0.00027907
                    843,                0.56608,                0.27917,                0.77861,                0.99169,                 0.9861,                0.99211,                0.80447,                 0.9536,                0.39354,                0.79858,             0.00027742,             0.00027742,             0.00027742
                    844,                0.58439,                0.28093,                0.77328,                0.99264,                0.98637,                0.99202,                0.80787,                0.95856,                0.39569,                0.79902,             0.00027577,             0.00027577,             0.00027577
                    845,                0.56654,                0.27792,                0.77833,                0.99065,                0.98525,                0.99177,                0.80473,                 0.9591,                0.39817,                0.79873,             0.00027412,             0.00027412,             0.00027412
                    846,                0.58134,                  0.283,                0.77489,                0.99129,                0.98353,                0.99205,                0.80229,                0.96878,                0.40287,                0.79896,             0.00027247,             0.00027247,             0.00027247
                    847,                0.55527,                0.27461,                0.77704,                0.99204,                0.98551,                0.99245,                0.80516,                0.95992,                0.39783,                0.79955,             0.00027082,             0.00027082,             0.00027082
                    848,                0.56297,                0.27835,                0.77522,                0.99244,                0.98458,                0.99259,                0.80441,                0.96642,                0.40175,                0.79995,             0.00026917,             0.00026917,             0.00026917
                    849,                0.55718,                0.27378,                0.77902,                0.99224,                0.98382,                0.99251,                 0.8043,                0.96468,                0.40865,                0.79846,             0.00026752,             0.00026752,             0.00026752
                    850,                0.57793,                0.28236,                0.77716,                 0.9927,                0.98437,                0.99274,                0.80545,                0.95977,                0.40072,                0.79842,             0.00026587,             0.00026587,             0.00026587
                    851,                0.58093,                0.28294,                0.77425,                 0.9927,                0.98449,                0.99273,                0.80721,                0.95103,                0.39849,                0.79809,             0.00026422,             0.00026422,             0.00026422
                    852,                0.57326,                0.28303,                0.77506,                0.99044,                0.98479,                0.99261,                0.80594,                0.95212,                0.39837,                 0.7984,             0.00026257,             0.00026257,             0.00026257
                    853,                0.56229,                 0.2781,                0.77812,                0.99098,                0.98484,                0.99293,                0.80854,                0.94945,                0.39656,                0.79815,             0.00026092,             0.00026092,             0.00026092
                    854,                0.57285,                0.27932,                0.77189,                0.99242,                 0.9849,                0.99305,                0.80534,                0.96402,                0.40519,                0.79956,             0.00025927,             0.00025927,             0.00025927
                    855,                 0.5526,                0.27995,                0.77781,                 0.9925,                0.98615,                0.99354,                0.81268,                0.94794,                0.39946,                0.79837,             0.00025762,             0.00025762,             0.00025762
                    856,                0.57341,                0.27992,                0.77718,                 0.9943,                 0.9863,                0.99395,                0.80487,                0.97604,                0.40205,                0.79981,             0.00025597,             0.00025597,             0.00025597
                    857,                 0.5707,                0.27813,                0.77398,                0.99358,                0.98615,                0.99377,                0.80888,                0.95338,                0.39265,                 0.7984,             0.00025432,             0.00025432,             0.00025432
                    858,                0.58103,                0.28091,                0.77748,                0.99324,                0.98562,                0.99301,                0.81104,                0.95154,                0.39402,                0.79818,             0.00025267,             0.00025267,             0.00025267
                    859,                0.56254,                0.28067,                0.77728,                0.99062,                0.98693,                0.99298,                0.80814,                0.96021,                 0.3974,                0.79872,             0.00025102,             0.00025102,             0.00025102
                    860,                 0.5767,                0.28041,                0.77834,                0.99153,                 0.9851,                0.99292,                0.80518,                0.95633,                0.40159,                0.79905,             0.00024937,             0.00024937,             0.00024937
                    861,                0.56047,                0.27626,                0.77584,                0.99148,                0.98484,                0.99321,                0.80477,                0.96074,                0.40247,                 0.7989,             0.00024772,             0.00024772,             0.00024772
                    862,                0.58226,                0.27923,                0.77749,                0.99076,                0.98568,                0.99283,                0.80941,                0.95054,                0.39598,                0.79785,             0.00024607,             0.00024607,             0.00024607
                    863,                0.56602,                0.27846,                0.77436,                0.99237,                 0.9851,                 0.9928,                0.80945,                0.95236,                0.39492,                0.79782,             0.00024442,             0.00024442,             0.00024442
                    864,                0.56551,                0.27555,                0.77552,                 0.9915,                0.98554,                0.99263,                 0.8066,                0.95405,                0.39422,                0.79813,             0.00024277,             0.00024277,             0.00024277
                    865,                0.57646,                0.27832,                0.77585,                0.99208,                0.98453,                 0.9922,                0.80631,                0.95577,                0.39632,                0.79917,             0.00024111,             0.00024111,             0.00024111
                    866,                0.55717,                0.27774,                0.77476,                0.99109,                0.98566,                0.99219,                0.80767,                0.95543,                0.39762,                0.79917,             0.00023946,             0.00023946,             0.00023946
                    867,                0.56833,                0.27456,                0.77471,                0.99247,                 0.9845,                0.99197,                0.80708,                0.95714,                0.39978,                0.79918,             0.00023781,             0.00023781,             0.00023781
                    868,                0.57971,                0.27872,                0.77878,                0.99024,                0.98598,                0.99132,                0.79891,                0.96486,                0.40338,                0.79901,             0.00023616,             0.00023616,             0.00023616
                    869,                0.57879,                0.28254,                0.77561,                0.99027,                0.98562,                 0.9912,                0.79851,                0.96635,                0.40208,                0.79937,             0.00023451,             0.00023451,             0.00023451
                    870,                0.55471,                0.27392,                0.77468,                0.99154,                0.98639,                0.99218,                0.79743,                0.96908,                0.40003,                0.79926,             0.00023286,             0.00023286,             0.00023286
                    871,                0.55303,                0.27597,                0.77572,                0.99061,                0.98719,                0.99226,                0.80012,                0.95979,                0.39778,                0.79864,             0.00023121,             0.00023121,             0.00023121
                    872,                0.54969,                0.27234,                0.77674,                0.99151,                0.98644,                0.99217,                 0.8019,                0.96029,                 0.3997,                0.79834,             0.00022956,             0.00022956,             0.00022956
                    873,                0.55338,                0.27391,                0.77617,                0.99177,                0.98633,                 0.9923,                 0.8072,                0.95321,                0.39916,                0.79801,             0.00022791,             0.00022791,             0.00022791
                    874,                0.58013,                0.27811,                0.77881,                0.99289,                0.98549,                 0.9923,                 0.8047,                0.96252,                0.40291,                0.79912,             0.00022626,             0.00022626,             0.00022626
                    875,                0.56462,                0.27778,                0.77776,                0.99272,                  0.985,                0.99211,                 0.8021,                0.96011,                0.40471,                0.79941,             0.00022461,             0.00022461,             0.00022461
                    876,                0.56169,                0.27748,                0.77941,                0.99169,                0.98458,                 0.9913,                0.80183,                0.96792,                0.40487,                0.79989,             0.00022296,             0.00022296,             0.00022296
                    877,                0.54488,                0.27105,                0.77367,                0.99229,                0.98484,                0.99174,                0.79939,                 0.9617,                 0.3968,                0.79916,             0.00022131,             0.00022131,             0.00022131
                    878,                0.58438,                0.28086,                0.77636,                0.99356,                 0.9851,                0.99203,                0.80053,                   0.96,                0.39396,                0.79914,             0.00021966,             0.00021966,             0.00021966
                    879,                0.56841,                0.27485,                0.77652,                0.99232,                 0.9858,                0.99272,                0.79957,                0.96166,                0.39598,                 0.7992,             0.00021801,             0.00021801,             0.00021801
                    880,                0.55086,                0.27576,                0.77858,                0.99283,                0.98509,                0.99274,                0.79394,                0.96665,                0.40181,                0.79947,             0.00021636,             0.00021636,             0.00021636
                    881,                0.53915,                0.27127,                0.77595,                0.99262,                0.98459,                0.99274,                0.79745,                0.96913,                0.40255,                0.79952,             0.00021471,             0.00021471,             0.00021471
                    882,                0.55219,                0.27324,                0.77308,                0.99318,                 0.9848,                0.99264,                0.79466,                0.96322,                0.40332,                0.79902,             0.00021306,             0.00021306,             0.00021306
                    883,                0.57047,                0.27752,                0.77361,                0.99347,                0.98484,                0.99259,                0.79401,                0.95934,                0.40429,                0.79866,             0.00021141,             0.00021141,             0.00021141
                    884,                0.56057,                0.27624,                0.77372,                0.99251,                 0.9851,                0.99249,                0.79915,                0.95141,                0.39697,                0.79791,             0.00020976,             0.00020976,             0.00020976
                    885,                0.57236,                0.27725,                0.77507,                0.99277,                 0.9861,                0.99248,                0.80314,                0.95416,                0.39263,                0.79815,             0.00020811,             0.00020811,             0.00020811
                    886,                0.56459,                0.27444,                0.77392,                0.99264,                0.98639,                0.99257,                0.80717,                0.95425,                0.39283,                0.79902,             0.00020646,             0.00020646,             0.00020646
                    887,                0.56623,                 0.2769,                0.77756,                0.99328,                0.98641,                0.99264,                0.80598,                0.95829,                0.40128,                0.79919,             0.00020481,             0.00020481,             0.00020481
                    888,                0.57366,                0.27861,                0.77583,                 0.9921,                0.98641,                0.99247,                0.80649,                0.95996,                 0.4016,                0.79925,             0.00020316,             0.00020316,             0.00020316
                    889,                 0.5414,                0.26966,                0.77425,                0.99229,                0.98772,                0.99252,                0.80694,                0.96017,                0.40104,                0.79902,             0.00020151,             0.00020151,             0.00020151
                    890,                0.56157,                0.27427,                0.77478,                0.99282,                0.98719,                0.99249,                0.80083,                0.95985,                0.39878,                 0.7989,             0.00019986,             0.00019986,             0.00019986
                    891,                0.55397,                0.27104,                0.77375,                0.98965,                0.98664,                 0.9917,                0.80061,                0.96028,                0.40901,                0.79898,             0.00019821,             0.00019821,             0.00019821
                    892,                0.55154,                0.27349,                0.77455,                0.99091,                0.98641,                0.99186,                0.80364,                0.94989,                0.40054,                0.79822,             0.00019656,             0.00019656,             0.00019656
                    893,                0.56373,                0.27563,                0.77285,                0.99269,                0.98547,                 0.9915,                0.81181,                0.94802,                0.39376,                0.79776,             0.00019491,             0.00019491,             0.00019491
                    894,                0.55323,                0.27312,                0.77762,                0.99245,                0.98589,                0.99169,                0.81165,                0.94279,                0.39145,                0.79787,             0.00019326,             0.00019326,             0.00019326
                    895,                 0.5451,                 0.2687,                0.77378,                0.99156,                0.98557,                0.99189,                0.81032,                 0.9541,                0.39445,                0.79831,              0.0001916,              0.0001916,              0.0001916
                    896,                0.55175,                0.27176,                0.77588,                 0.9902,                0.98603,                0.99165,                0.81198,                0.94799,                0.39377,                0.79782,             0.00018995,             0.00018995,             0.00018995
                    897,                0.55438,                0.27204,                0.77335,                0.99087,                0.98615,                0.99207,                0.80154,                 0.9633,                 0.4007,                0.79869,              0.0001883,              0.0001883,              0.0001883
                    898,                0.56297,                0.27577,                0.77645,                0.99014,                0.98745,                0.99225,                0.80471,                0.95291,                0.39868,                0.79856,             0.00018665,             0.00018665,             0.00018665
                    899,                0.56189,                0.27516,                 0.7779,                0.99211,                 0.9851,                0.99234,                0.80593,                0.95366,                0.39903,                 0.7986,               0.000185,               0.000185,               0.000185
                    900,                0.56217,                0.27265,                0.77629,                0.99068,                0.98691,                0.99221,                0.80202,                0.95596,                0.39609,                0.79801,             0.00018335,             0.00018335,             0.00018335
                    901,                0.55199,                0.27265,                 0.7739,                 0.9913,                0.98712,                 0.9924,                0.80404,                0.95366,                 0.3968,                 0.7974,              0.0001817,              0.0001817,              0.0001817
                    902,                0.54217,                0.26846,                0.77415,                0.99196,                0.98641,                0.99228,                0.80792,                 0.9598,                0.39942,                0.79827,             0.00018005,             0.00018005,             0.00018005
                    903,                0.54182,                 0.2689,                0.77415,                0.99206,                0.98693,                0.99222,                0.80976,                0.96135,                0.40125,                0.79866,              0.0001784,              0.0001784,              0.0001784
                    904,                0.56361,                0.27269,                0.77715,                0.99141,                 0.9869,                0.99208,                0.81239,                0.95315,                0.39717,                0.79824,             0.00017675,             0.00017675,             0.00017675
                    905,                0.53542,                0.26734,                0.77556,                 0.9918,                0.98706,                 0.9921,                0.80773,                0.96014,                0.40149,                0.79852,              0.0001751,              0.0001751,              0.0001751
                    906,                0.55888,                0.27386,                0.77549,                0.99178,                0.98707,                0.99207,                0.80707,                0.95647,                0.39827,                0.79849,             0.00017345,             0.00017345,             0.00017345
                    907,                0.55196,                   0.27,                0.77621,                0.99185,                0.98629,                0.99175,                0.80662,                0.95865,                0.40439,                0.79843,              0.0001718,              0.0001718,              0.0001718
                    908,                 0.5505,                0.27167,                0.77447,                0.99026,                0.98689,                0.99178,                0.80357,                0.95833,                0.40244,                0.79837,             0.00017015,             0.00017015,             0.00017015
                    909,                0.54392,                0.27102,                0.77517,                0.99201,                0.98644,                0.99204,                0.80584,                 0.9548,                0.40022,                0.79835,              0.0001685,              0.0001685,              0.0001685
                    910,                0.52494,                0.26465,                 0.7782,                0.99326,                0.98607,                0.99208,                0.80742,                0.95349,                0.39767,                0.79867,             0.00016685,             0.00016685,             0.00016685
                    911,                0.54356,                0.27301,                0.77346,                0.99261,                0.98589,                0.99211,                0.80383,                0.95545,                0.39798,                0.79874,              0.0001652,              0.0001652,              0.0001652
                    912,                0.56306,                  0.275,                0.77533,                0.99315,                0.98562,                0.99244,                0.80321,                0.95928,                 0.3993,                 0.7987,             0.00016355,             0.00016355,             0.00016355
                    913,                0.53801,                0.26804,                0.77462,                0.99344,                0.98554,                0.99294,                0.80288,                0.95921,                0.39975,                0.79896,              0.0001619,              0.0001619,              0.0001619
                    914,                 0.5369,                0.26916,                0.77648,                0.99384,                0.98571,                0.99306,                0.80568,                0.95725,                0.39923,                0.79911,             0.00016025,             0.00016025,             0.00016025
                    915,                0.53393,                0.26595,                0.77904,                0.99396,                0.98559,                0.99278,                0.80513,                0.95993,                0.40057,                0.79906,              0.0001586,              0.0001586,              0.0001586
                    916,                0.54205,                 0.2702,                0.77345,                0.99395,                0.98667,                0.99263,                0.80686,                0.94618,                0.39444,                0.79771,             0.00015695,             0.00015695,             0.00015695
                    917,                0.53059,                0.26566,                0.77568,                0.99314,                0.98693,                 0.9923,                0.80541,                0.95096,                0.39498,                0.79786,              0.0001553,              0.0001553,              0.0001553
                    918,                 0.5267,                0.26551,                0.77261,                0.99371,                0.98695,                0.99248,                0.80817,                0.95378,                  0.396,                0.79799,             0.00015365,             0.00015365,             0.00015365
                    919,                0.54779,                0.27078,                0.77378,                0.99348,                0.98702,                0.99274,                0.80479,                0.94762,                0.39364,                0.79764,               0.000152,               0.000152,               0.000152
                    920,                 0.5437,                0.26955,                 0.7775,                0.99339,                0.98689,                0.99285,                0.80616,                0.95583,                 0.3959,                0.79821,             0.00015035,             0.00015035,             0.00015035
                    921,                0.54137,                0.26731,                0.77511,                0.99335,                0.98695,                0.99315,                0.80724,                0.95118,                 0.3949,                0.79778,              0.0001487,              0.0001487,              0.0001487
                    922,                0.54656,                0.27088,                0.77749,                0.99356,                0.98655,                0.99316,                0.80373,                0.95243,                0.39504,                 0.7978,             0.00014705,             0.00014705,             0.00014705
                    923,                0.54684,                0.26916,                0.77605,                0.99367,                0.98543,                0.99262,                0.80446,                0.95045,                0.39316,                0.79791,              0.0001454,              0.0001454,              0.0001454
                    924,                0.54307,                0.27005,                0.77531,                0.99305,                0.98589,                0.99237,                0.80026,                0.95908,                0.39579,                 0.7987,             0.00014375,             0.00014375,             0.00014375
                    925,                0.54781,                0.26834,                0.77389,                 0.9928,                0.98573,                0.99205,                0.80017,                0.95972,                0.39793,                 0.7989,              0.0001421,              0.0001421,              0.0001421
                    926,                 0.5536,                0.26962,                 0.7757,                0.99298,                0.98638,                 0.9923,                0.79837,                 0.9608,                 0.3993,                0.79896,             0.00014044,             0.00014044,             0.00014044
                    927,                0.54633,                0.26845,                0.77654,                0.99346,                0.98672,                 0.9924,                0.79757,                0.96193,                0.40081,                0.79896,             0.00013879,             0.00013879,             0.00013879
                    928,                0.53236,                0.26198,                0.77281,                0.99388,                 0.9858,                0.99238,                0.79774,                0.96018,                0.40049,                 0.7989,             0.00013714,             0.00013714,             0.00013714
                    929,                0.54282,                0.26938,                0.77436,                0.99373,                0.98619,                0.99223,                0.79985,                0.96729,                0.40319,                 0.7992,             0.00013549,             0.00013549,             0.00013549
                    930,                0.53891,                0.26464,                0.77324,                0.99388,                 0.9856,                0.99215,                0.80298,                0.96009,                0.40117,                0.79866,             0.00013384,             0.00013384,             0.00013384
                    931,                0.55719,                0.27337,                0.77336,                0.99258,                0.98666,                0.99208,                0.80374,                0.95516,                0.39869,                0.79842,             0.00013219,             0.00013219,             0.00013219
                    932,                0.53059,                0.26496,                0.77527,                0.99232,                0.98648,                0.99202,                0.80575,                0.95234,                0.39771,                0.79841,             0.00013054,             0.00013054,             0.00013054
                    933,                0.54724,                0.27144,                 0.7742,                0.99342,                0.98536,                0.99214,                0.80819,                0.94679,                0.39471,                0.79821,             0.00012889,             0.00012889,             0.00012889
                    934,                 0.5445,                0.26989,                0.77772,                0.99298,                0.98664,                0.99223,                0.80642,                0.94875,                  0.393,                0.79827,             0.00012724,             0.00012724,             0.00012724
                    935,                0.53503,                0.26434,                0.77403,                0.99274,                0.98662,                0.99236,                0.80475,                0.95778,                0.39474,                0.79878,             0.00012559,             0.00012559,             0.00012559
                    936,                 0.5444,                0.26648,                0.77754,                0.99241,                0.98615,                0.99235,                0.80373,                0.95231,                0.39776,                0.79845,             0.00012394,             0.00012394,             0.00012394
                    937,                0.54869,                0.27063,                0.77394,                0.99316,                0.98636,                 0.9923,                0.80223,                0.95293,                0.39733,                0.79841,             0.00012229,             0.00012229,             0.00012229
                    938,                0.54207,                0.26841,                0.77577,                 0.9932,                 0.9861,                0.99229,                0.80216,                0.96162,                0.40085,                0.79871,             0.00012064,             0.00012064,             0.00012064
                    939,                0.53285,                0.26371,                0.77327,                0.99326,                0.98615,                0.99235,                0.80415,                0.95558,                0.39786,                0.79821,             0.00011899,             0.00011899,             0.00011899
                    940,                0.53467,                0.26698,                0.77465,                0.99347,                0.98529,                 0.9923,                0.80641,                0.94934,                0.39531,                0.79787,             0.00011734,             0.00011734,             0.00011734
                    941,                0.56341,                0.27295,                0.77596,                0.99284,                0.98615,                0.99226,                0.80734,                0.95505,                0.40117,                0.79833,             0.00011569,             0.00011569,             0.00011569
                    942,                0.52533,                0.26368,                0.77533,                0.99316,                0.98591,                0.99238,                0.81025,                0.95265,                0.40008,                0.79815,             0.00011404,             0.00011404,             0.00011404
                    943,                0.55921,                0.26949,                0.77547,                0.99316,                0.98572,                0.99213,                 0.8057,                0.95118,                0.39786,                 0.7983,             0.00011239,             0.00011239,             0.00011239
                    944,                0.53984,                 0.2654,                0.77351,                0.99263,                0.98571,                0.99212,                0.80564,                0.95252,                0.39631,                0.79849,             0.00011074,             0.00011074,             0.00011074
                    945,                0.53781,                0.26658,                0.77852,                0.99244,                0.98555,                0.99216,                0.80491,                0.95355,                0.39472,                0.79864,             0.00010909,             0.00010909,             0.00010909
                    946,                 0.5382,                0.26424,                  0.775,                0.99299,                0.98555,                0.99223,                0.80428,                0.95036,                0.39583,                0.79836,             0.00010744,             0.00010744,             0.00010744
                    947,                0.54161,                0.26641,                0.77657,                0.99207,                0.98647,                0.99223,                0.80284,                0.95321,                0.39873,                0.79858,             0.00010579,             0.00010579,             0.00010579
                    948,                0.51841,                0.26028,                0.77349,                0.99295,                0.98663,                0.99239,                0.80489,                0.95441,                0.39881,                0.79857,             0.00010414,             0.00010414,             0.00010414
                    949,                0.54217,                0.26892,                0.77134,                0.99351,                0.98653,                0.99252,                0.80862,                0.95071,                 0.3944,                0.79847,             0.00010249,             0.00010249,             0.00010249
                    950,                0.54411,                0.26411,                0.77587,                0.99381,                0.98667,                0.99264,                0.80652,                0.95765,                0.39402,                0.79881,             0.00010084,             0.00010084,             0.00010084
                    951,                 0.5371,                0.26164,                0.77472,                0.99412,                0.98664,                0.99257,                0.80944,                 0.9516,                0.39269,                0.79807,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    952,                0.55981,                0.27372,                 0.7777,                 0.9936,                0.98652,                0.99241,                0.80685,                 0.9542,                0.39618,                0.79824,             9.7536e-05,             9.7536e-05,             9.7536e-05
                    953,                0.53276,                0.26334,                0.77289,                0.99375,                0.98641,                0.99241,                0.80772,                0.95287,                0.39707,                0.79836,             9.5886e-05,             9.5886e-05,             9.5886e-05
                    954,                0.52766,                0.26315,                0.77593,                0.99399,                0.98641,                0.99231,                0.80964,                0.95255,                0.39638,                0.79861,             9.4236e-05,             9.4236e-05,             9.4236e-05
                    955,                0.54012,                0.26666,                0.77523,                0.99388,                0.98614,                0.99219,                0.80806,                0.95054,                0.39206,                0.79827,             9.2585e-05,             9.2585e-05,             9.2585e-05
                    956,                0.54766,                0.26794,                0.77598,                0.99352,                0.98588,                0.99205,                0.80676,                0.95041,                0.39293,                 0.7981,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    957,                0.53487,                0.26793,                0.77495,                0.99439,                0.98604,                0.99218,                0.80373,                0.95533,                0.39638,                0.79822,             8.9285e-05,             8.9285e-05,             8.9285e-05
                    958,                 0.5267,                0.26023,                0.77374,                0.99417,                0.98589,                0.99214,                0.80364,                0.95099,                0.39331,                0.79811,             8.7634e-05,             8.7634e-05,             8.7634e-05
                    959,                0.55783,                0.26946,                0.77562,                0.99452,                0.98615,                0.99252,                0.80261,                0.95261,                0.39782,                 0.7985,             8.5984e-05,             8.5984e-05,             8.5984e-05
                    960,                 0.5243,                0.26299,                0.77405,                0.99454,                0.98618,                 0.9925,                0.80151,                0.95535,                  0.401,                0.79851,             8.4334e-05,             8.4334e-05,             8.4334e-05
                    961,                0.55351,                 0.2667,                 0.7769,                0.99433,                0.98503,                0.99256,                 0.8055,                0.95101,                0.39396,                0.79822,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    962,                0.54325,                0.26478,                0.77711,                0.99388,                0.98509,                0.99234,                0.80371,                0.95342,                0.39604,                0.79831,             8.1033e-05,             8.1033e-05,             8.1033e-05
                    963,                0.53495,                0.26701,                0.77196,                0.99462,                0.98578,                0.99249,                0.80312,                 0.9585,                0.39961,                0.79862,             7.9383e-05,             7.9383e-05,             7.9383e-05
                    964,                0.52834,                0.26378,                0.77249,                0.99495,                0.98648,                0.99261,                0.80344,                0.95715,                0.39789,                0.79888,             7.7732e-05,             7.7732e-05,             7.7732e-05
                    965,                0.53185,                0.26258,                0.77361,                0.99499,                0.98647,                0.99291,                0.80948,                0.95281,                0.39724,                0.79877,             7.6082e-05,             7.6082e-05,             7.6082e-05
                    966,                0.54311,                0.26699,                0.77417,                0.99389,                0.98615,                0.99249,                0.80479,                0.95555,                0.39838,                0.79883,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    967,                0.54206,                0.26487,                0.77808,                0.99384,                0.98664,                0.99277,                0.80543,                0.94969,                0.39487,                 0.7984,             7.2781e-05,             7.2781e-05,             7.2781e-05
                    968,                0.52998,                0.26085,                0.77439,                0.99403,                0.98668,                0.99275,                 0.8105,                0.95165,                0.39488,                0.79851,             7.1131e-05,             7.1131e-05,             7.1131e-05
                    969,                0.52015,                0.26022,                0.77369,                0.99378,                0.98673,                0.99269,                0.80762,                0.95507,                0.39561,                0.79869,             6.9481e-05,             6.9481e-05,             6.9481e-05
                    970,                0.54223,                0.26372,                0.77753,                0.99385,                0.98658,                0.99268,                0.80698,                0.95045,                0.39401,                0.79848,              6.783e-05,              6.783e-05,              6.783e-05
                    971,                0.54231,                0.26153,                0.77516,                0.99445,                0.98532,                0.99279,                 0.8061,                0.95105,                0.39471,                0.79866,              6.618e-05,              6.618e-05,              6.618e-05
                    972,                0.53618,                0.26516,                0.77311,                0.99389,                0.98561,                0.99256,                0.80225,                0.95503,                0.39614,                0.79904,              6.453e-05,              6.453e-05,              6.453e-05
                    973,                0.52792,                0.26293,                0.77193,                0.99313,                0.98567,                0.99228,                0.80415,                0.94796,                0.39605,                0.79877,             6.2879e-05,             6.2879e-05,             6.2879e-05
